SUB_ID,Age,Gender,Policy_Status,Region
3905,69,Male,Active,East
3906,20,Female,Active,West
3907,72,Male,Inactive,West
3908,57,Male,Active,South
3909,64,Female,Active,East
3910,72,Male,Active,South
3911,68,Male,Active,West
3912,51,Female,Active,East
3913,51,Female,Active,South
3914,61,Male,Active,North
3915,58,Female,Active,West
3916,71,Female,Active,South
3917,20,Male,Active,North
3918,58,Female,Active,South
3919,78,Male,Active,East
3920,66,Male,Active,North
3921,59,Female,Inactive,South
3922,70,Female,Active,West
3923,39,Male,Active,North
3924,56,Female,Active,North
3925,64,Male,Active,West
3926,73,Female,Active,West
3927,53,Male,Active,East
3928,50,Male,Active,East
3929,50,Male,Active,West
3930,56,Female,Active,South
3931,41,Female,Inactive,South
3932,62,Male,Inactive,South
3933,66,Female,Active,South
3934,73,Male,Active,East
3935,77,Male,Active,West
3936,38,Male,Inactive,East
3937,67,Male,Active,East
3938,42,Female,Active,South
3939,44,Female,Inactive,North
3940,64,Female,Active,South
3941,53,Female,Active,North
3942,76,Male,Active,West
3943,51,Female,Inactive,East
3944,69,Female,Active,North
3945,62,Male,Inactive,South
3946,75,Female,Active,North
3947,58,Male,Active,South
3948,58,Female,Active,South
3949,42,Male,Active,West
3950,49,Female,Active,South
3951,51,Female,Active,North
3952,32,Female,Active,South
3953,50,Male,Active,West
3954,43,Female,Active,North
3955,54,Female,Active,East
3956,51,Male,Active,West
3957,85,Male,Active,West
3958,40,Female,Inactive,West
3959,36,Male,Inactive,North
3960,33,Female,Active,West
3961,52,Female,Inactive,East
3962,65,Male,Active,South
3963,61,Male,Active,West
3964,60,Male,Active,South
3965,90,Male,Active,South
3966,77,Other,Active,North
3967,78,Male,Inactive,South
3968,59,Male,Active,North
3969,61,Female,Active,South
3970,77,Female,Active,West
3971,49,Male,Active,North
3972,62,Male,Active,North
3973,28,Female,Inactive,East
3974,33,Male,Active,East
3975,50,Male,Active,East
3976,69,Male,Inactive,North
3977,37,Male,Active,South
3978,65,Female,Active,West
3979,62,Male,Active,East
3980,42,Other,Active,North
3981,54,Male,Active,West
3982,73,Male,Active,East
3983,81,Male,Active,West
3984,63,Female,Active,West
3985,67,Female,Inactive,North
3986,28,Male,Active,South
3987,54,Male,Active,South
3988,47,Male,Active,North
3989,58,Male,Active,South
3990,67,Female,Active,South
3991,40,Female,Active,East
3992,68,Male,Active,South
3993,41,Male,Active,East
3994,27,Male,Active,North
3995,68,Male,Active,South
3996,77,Female,Inactive,South
3997,74,Male,Active,North
3998,47,Male,Active,South
3999,62,Female,Active,North
4000,35,Other,Active,South
4001,57,Female,Inactive,North
4002,75,Female,Active,West
4003,83,Male,Active,West
4004,37,Male,Active,East
4005,53,Male,Active,West
4006,57,Female,Inactive,South
4007,60,Male,Active,South
4008,67,Female,Active,West
4009,44,Female,Active,East
4010,59,Female,Active,East
4011,41,Female,Active,East
4012,85,Female,Inactive,North
4013,30,Female,Active,South
4014,25,Male,Active,North
4015,36,Female,Active,West
4016,48,Female,Inactive,North
4017,57,Female,Inactive,North
4018,62,Female,Active,North
4019,56,Male,Inactive,West
4020,61,Female,Active,West
4021,60,Male,Active,South
4022,27,Female,Active,West
4023,39,Male,Inactive,North
4024,57,Male,Inactive,South
4025,44,Female,Active,West
4026,49,Female,Inactive,North
4027,54,Male,Inactive,South
4028,66,Male,Active,North
4029,70,Female,Active,East
4030,68,Female,Active,West
4031,53,Male,Active,South
4032,95,Female,Active,West
4033,60,Female,Active,South
4034,54,Male,Active,North
4035,49,Female,Active,North
4036,66,Male,Active,South
4037,67,Male,Active,South
4038,57,Female,Active,West
4039,50,Female,Inactive,North
4040,48,Female,Active,South
4041,68,Male,Inactive,West
4042,84,Female,Active,South
4043,46,Male,Inactive,West
4044,37,Male,Inactive,South
4045,43,Other,Inactive,North
4046,67,Female,Inactive,West
4047,44,Male,Inactive,North
4048,58,Male,Inactive,West
4049,73,Female,Active,South
4050,42,Male,Inactive,East
4051,54,Male,Active,South
4052,54,Male,Active,South
4053,62,Female,Active,East
4054,65,Female,Active,West
4055,31,Female,Active,North
4056,67,Female,Active,West
4057,48,Female,Active,East
4058,37,Male,Active,East
4059,56,Male,Active,West
4060,56,Male,Inactive,North
4061,69,Male,Active,West
4062,44,Male,Active,East
4063,72,Male,Inactive,North
4064,62,Male,Active,West
4065,48,Female,Active,North
4066,58,Female,Inactive,West
4067,64,Female,Active,South
4068,67,Male,Active,North
4069,56,Male,Inactive,North
4070,57,Male,Active,South
4071,71,Male,Active,East
4072,61,Female,Inactive,South
4073,42,Male,Active,West
4074,41,Male,Active,North
4075,61,Male,Active,North
4076,61,Male,Active,West
4077,50,Female,Active,South
4078,62,Female,Active,West
4079,63,Female,Inactive,West
4080,41,Male,Active,North
4081,80,Female,Active,South
4082,48,Male,Active,North
4083,61,Male,Active,South
4084,34,Female,Active,North
4085,35,Female,Inactive,East
4086,43,Female,Active,West
4087,34,Female,Active,West
4088,43,Female,Active,South
4089,55,Male,Active,North
4090,49,Female,Active,North
4091,62,Other,Inactive,North
4092,63,Female,Inactive,West
4093,49,Female,Active,West
4094,41,Male,Active,East
4095,65,Female,Active,South
4096,40,Female,Active,West
4097,58,Male,Active,North
4098,57,Female,Active,South
4099,66,Male,Active,North
4100,35,Male,Active,South
4101,69,Other,Active,South
4102,67,Female,Inactive,East
4103,59,Female,Active,West
4104,55,Male,Active,West
4105,66,Female,Active,East
4106,23,Female,Active,West
4107,71,Female,Inactive,East
4108,50,Female,Active,South
4109,61,Male,Active,South
4110,33,Male,Inactive,South
4111,48,Female,Inactive,West
4112,59,Female,Inactive,North
4113,30,Male,Active,South
4114,74,Female,Active,South
4115,67,Male,Active,North
4116,74,Female,Active,East
4117,64,Male,Inactive,North
4118,61,Male,Active,North
4119,50,Male,Inactive,North
4120,58,Other,Active,East
4121,56,Male,Inactive,West
4122,77,Female,Active,North
4123,41,Female,Active,West
4124,55,Female,Inactive,East
4125,55,Male,Inactive,South
4126,56,Male,Inactive,North
4127,46,Female,Active,North
4128,63,Female,Active,West
4129,62,Male,Active,North
4130,40,Female,Active,North
4131,32,Female,Active,South
4132,64,Male,Active,West
4133,41,Male,Active,South
4134,59,Female,Active,North
4135,51,Female,Active,East
4136,58,Female,Active,East
4137,41,Male,Active,North
4138,43,Male,Active,North
4139,65,Female,Active,West
4140,21,Female,Active,South
4141,69,Female,Active,West
4142,63,Male,Inactive,North
4143,66,Male,Active,North
4144,45,Female,Active,East
4145,46,Female,Inactive,South
4146,44,Female,Active,South
4147,53,Male,Active,North
4148,71,Female,Active,West
4149,68,Female,Inactive,North
4150,66,Male,Active,East
4151,38,Female,Active,East
4152,79,Male,Active,North
4153,36,Female,Inactive,South
4154,65,Other,Active,East
4155,61,Female,Active,East
4156,38,Female,Inactive,West
4157,41,Female,Inactive,East
4158,42,Male,Active,West
4159,40,Female,Active,South
4160,58,Female,Active,West
4161,68,Male,Active,South
4162,41,Male,Active,West
4163,59,Male,Inactive,West
4164,47,Female,Active,South
4165,92,Female,Inactive,West
4166,73,Female,Active,North
4167,67,Male,Active,West
4168,66,Female,Active,South
4169,66,Male,Inactive,West
4170,43,Male,Active,South
4171,66,Male,Inactive,East
4172,31,Male,Active,East
4173,38,Female,Active,East
4174,58,Male,Active,West
4175,60,Male,Active,East
4176,52,Female,Inactive,West
4177,69,Male,Active,West
4178,47,Female,Active,West
4179,73,Male,Active,North
4180,61,Male,Inactive,North
4181,60,Female,Inactive,West
4182,45,Female,Active,South
4183,38,Male,Active,North
4184,66,Female,Active,West
4185,49,Male,Active,East
4186,25,Female,Active,South
4187,60,Female,Active,South
4188,49,Male,Inactive,South
4189,54,Other,Active,East
4190,53,Male,Inactive,North
4191,27,Male,Active,East
4192,56,Male,Active,East
4193,68,Male,Active,East
4194,48,Female,Active,South
4195,69,Male,Inactive,South
4196,55,Female,Active,East
4197,58,Female,Active,North
4198,60,Male,Active,South
4199,49,Female,Active,South
4200,86,Female,Inactive,East
4201,62,Female,Inactive,East
4202,48,Female,Active,West
4203,64,Male,Inactive,East
4204,60,Male,Active,East
4205,56,Female,Inactive,South
4206,56,Female,Active,East
4207,64,Female,Inactive,North
4208,37,Female,Active,North
4209,45,Female,Inactive,North
4210,37,Female,Active,North
4211,37,Female,Active,South
4212,21,Female,Inactive,North
4213,52,Female,Active,West
4214,49,Female,Active,West
4215,40,Female,Active,South
4216,50,Female,Active,West
4217,77,Female,Active,South
4218,67,Male,Active,South
4219,24,Male,Active,West
4220,51,Male,Inactive,North
4221,71,Male,Inactive,East
4222,56,Female,Inactive,North
4223,58,Male,Inactive,West
4224,58,Female,Inactive,South
4225,41,Female,Inactive,West
4226,64,Female,Active,East
4227,69,Female,Active,East
4228,48,Male,Active,West
4229,58,Female,Active,South
4230,47,Female,Active,East
4231,61,Male,Active,East
4232,76,Male,Inactive,North
4233,72,Female,Inactive,West
4234,32,Female,Active,East
4235,45,Male,Active,South
4236,48,Male,Active,East
4237,66,Female,Active,North
4238,54,Female,Active,South
4239,55,Male,Active,North
4240,40,Female,Inactive,North
4241,75,Male,Active,West
4242,61,Male,Active,West
4243,31,Female,Inactive,North
4244,73,Female,Inactive,East
4245,41,Female,Active,East
4246,60,Female,Active,East
4247,46,Male,Active,South
4248,50,Male,Active,West
4249,77,Male,Inactive,West
4250,53,Female,Active,North
4251,53,Male,Active,West
4252,55,Female,Active,East
4253,59,Male,Active,South
4254,71,Male,Active,East
4255,69,Male,Active,East
4256,61,Male,Active,West
4257,71,Male,Active,North
4258,57,Female,Active,West
4259,67,Male,Active,East
4260,67,Female,Active,West
4261,61,Male,Active,South
4262,59,Female,Inactive,South
4263,66,Male,Inactive,West
4264,54,Male,Active,West
4265,80,Female,Inactive,East
4266,61,Male,Active,South
4267,67,Male,Active,West
4268,37,Male,Inactive,North
4269,66,Male,Inactive,North
4270,64,Male,Inactive,East
4271,63,Female,Inactive,South
4272,82,Male,Active,North
4273,62,Male,Active,East
4274,64,Female,Active,South
4275,61,Female,Active,South
4276,68,Male,Active,West
4277,43,Female,Active,South
4278,35,Male,Inactive,West
4279,58,Male,Active,West
4280,72,Female,Active,North
4281,40,Female,Active,North
4282,61,Female,Active,South
4283,55,Male,Active,East
4284,30,Female,Active,East
4285,59,Female,Active,West
4286,46,Female,Active,North
4287,34,Female,Active,West
4288,82,Female,Active,West
4289,52,Male,Active,South
4290,70,Male,Active,East
4291,46,Male,Active,South
4292,71,Female,Inactive,West
4293,54,Female,Active,West
4294,60,Male,Active,East
4295,65,Female,Active,East
4296,50,Female,Active,North
4297,42,Male,Active,West
4298,60,Female,Active,South
4299,46,Female,Active,North
4300,49,Female,Inactive,East
4301,63,Female,Inactive,South
4302,57,Female,Active,North
4303,48,Male,Active,East
4304,44,Female,Active,South
4305,55,Female,Active,West
4306,95,Female,Active,North
4307,38,Male,Inactive,North
4308,52,Female,Inactive,West
4309,50,Female,Active,East
4310,58,Female,Active,West
4311,61,Female,Active,West
4312,52,Male,Active,East
4313,51,Male,Active,West
4314,74,Female,Active,West
4315,53,Female,Active,North
4316,60,Female,Active,South
4317,27,Female,Active,East
4318,36,Female,Active,North
4319,58,Female,Inactive,East
4320,44,Male,Active,North
4321,53,Female,Active,East
4322,67,Female,Active,West
4323,64,Male,Inactive,East
4324,56,Female,Inactive,East
4325,29,Female,Active,North
4326,70,Male,Active,East
4327,55,Female,Active,West
4328,55,Female,Active,West
4329,60,Female,Active,East
4330,53,Female,Active,West
4331,31,Female,Inactive,East
4332,72,Female,Active,West
4333,43,Male,Active,West
4334,35,Male,Active,West
4335,71,Female,Inactive,West
4336,56,Male,Active,East
4337,62,Female,Active,East
4338,38,Male,Active,North
4339,62,Male,Active,South
4340,65,Female,Inactive,South
4341,85,Female,Active,North
4342,45,Female,Active,North
4343,32,Female,Active,West
4344,39,Male,Active,West
4345,47,Male,Active,East
4346,88,Female,Active,West
4347,47,Female,Active,West
4348,72,Female,Active,North
4349,63,Female,Inactive,West
4350,42,Female,Active,East
4351,63,Male,Inactive,North
4352,51,Male,Inactive,North
4353,42,Male,Active,North
4354,79,Female,Active,East
4355,42,Male,Active,South
4356,55,Female,Active,West
4357,69,Male,Active,North
4358,49,Female,Active,South
4359,66,Male,Active,North
4360,57,Male,Active,North
4361,44,Male,Inactive,South
4362,82,Male,Inactive,East
4363,68,Female,Active,West
4364,78,Female,Active,West
4365,68,Female,Active,North
4366,58,Female,Active,West
4367,53,Female,Active,South
4368,34,Female,Inactive,East
4369,50,Female,Active,East
4370,64,Female,Active,East
4371,47,Male,Active,South
4372,48,Male,Inactive,East
4373,63,Male,Active,West
4374,63,Male,Inactive,North
4375,34,Female,Active,West
4376,42,Female,Active,South
4377,41,Male,Active,South
4378,38,Female,Inactive,West
4379,67,Other,Active,North
4380,63,Female,Active,East
4381,72,Male,Active,South
4382,44,Female,Active,North
4383,45,Male,Active,South
4384,35,Female,Active,South
4385,85,Female,Active,South
4386,55,Male,Inactive,North
4387,38,Male,Inactive,West
4388,32,Male,Active,North
4389,45,Male,Active,South
4390,46,Female,Inactive,West
4391,60,Male,Active,West
4392,74,Female,Inactive,North
4393,56,Male,Active,West
4394,59,Female,Active,South
4395,50,Female,Inactive,West
4396,73,Female,Active,South
4397,58,Female,Active,North
4398,51,Female,Inactive,North
4399,92,Female,Inactive,West
4400,44,Male,Active,South
4401,64,Female,Active,East
4402,44,Female,Active,South
4403,55,Male,Active,North
4404,43,Male,Active,South
4405,71,Female,Active,West
4406,52,Male,Active,East
4407,58,Male,Active,South
4408,73,Male,Active,East
4409,74,Female,Active,North
4410,61,Male,Active,East
4411,41,Female,Inactive,North
4412,29,Female,Active,West
4413,52,Male,Inactive,South
4414,44,Female,Inactive,North
4415,63,Other,Inactive,East
4416,34,Male,Active,North
4417,65,Female,Active,North
4418,27,Male,Active,West
4419,55,Male,Inactive,South
4420,73,Female,Inactive,South
4421,54,Male,Active,South
4422,54,Female,Inactive,South
4423,76,Male,Active,North
4424,27,Female,Active,East
4425,56,Female,Active,East
4426,78,Male,Active,West
4427,43,Male,Inactive,West
4428,59,Female,Inactive,North
4429,63,Male,Active,East
4430,60,Female,Active,West
4431,61,Female,Inactive,South
4432,77,Male,Active,North
4433,34,Male,Active,West
4434,67,Female,Active,North
4435,75,Female,Active,South
4436,73,Female,Inactive,East
4437,54,Other,Inactive,West
4438,56,Male,Active,South
4439,46,Male,Active,North
4440,62,Female,Active,North
4441,55,Female,Active,East
4442,51,Female,Active,North
4443,44,Male,Active,South
4444,52,Female,Active,West
4445,87,Female,Active,West
4446,43,Male,Active,West
4447,36,Female,Inactive,West
4448,55,Female,Active,West
4449,39,Female,Inactive,West
4450,23,Male,Inactive,South
4451,48,Male,Active,South
4452,42,Female,Active,East
4453,53,Male,Active,North
4454,52,Male,Active,North
4455,63,Female,Active,South
4456,35,Female,Active,East
4457,49,Male,Active,North
4458,47,Female,Active,North
4459,48,Female,Active,East
4460,75,Male,Inactive,West
4461,76,Male,Active,West
4462,56,Female,Inactive,West
4463,60,Male,Active,South
4464,63,Female,Active,North
4465,65,Female,Inactive,West
4466,67,Female,Active,West
4467,39,Female,Active,North
4468,62,Female,Active,West
4469,67,Male,Active,North
4470,33,Female,Inactive,East
4471,53,Female,Active,East
4472,29,Female,Inactive,West
4473,26,Female,Active,North
4474,50,Female,Active,South
4475,67,Male,Active,West
4476,71,Male,Active,West
4477,57,Male,Inactive,North
4478,38,Female,Active,South
4479,67,Female,Inactive,South
4480,46,Male,Active,West
4481,54,Female,Active,South
4482,52,Female,Inactive,West
4483,72,Female,Active,West
4484,75,Male,Inactive,West
4485,62,Male,Active,South
4486,68,Female,Active,North
4487,54,Female,Active,East
4488,40,Other,Active,South
4489,53,Male,Inactive,East
4490,71,Male,Inactive,East
4491,52,Male,Inactive,West
4492,48,Female,Active,West
4493,50,Other,Active,West
4494,41,Female,Active,North
4495,66,Male,Inactive,East
4496,76,Male,Active,South
4497,44,Male,Active,East
4498,63,Male,Active,East
4499,35,Female,Inactive,East
4500,68,Male,Active,West
4501,53,Male,Active,South
4502,43,Female,Active,East
4503,47,Female,Active,West
4504,50,Male,Active,East
4505,59,Male,Active,East
4506,40,Male,Inactive,North
4507,48,Male,Active,East
4508,39,Female,Active,West
4509,67,Male,Active,East
4510,59,Female,Active,South
4511,63,Female,Active,East
4512,49,Female,Active,East
4513,80,Female,Active,South
4514,45,Male,Active,West
4515,42,Female,Active,South
4516,65,Male,Active,East
4517,38,Female,Active,West
4518,70,Female,Active,North
4519,60,Female,Active,North
4520,60,Female,Active,West
4521,70,Female,Active,East
4522,72,Female,Active,North
4523,58,Male,Active,East
4524,59,Female,Inactive,West
4525,46,Male,Inactive,East
4526,24,Male,Active,West
4527,49,Male,Active,North
4528,31,Male,Active,North
4529,52,Male,Active,South
4530,73,Female,Active,South
4531,53,Female,Active,North
4532,62,Female,Active,East
4533,51,Female,Active,West
4534,58,Male,Active,South
4535,52,Male,Active,North
4536,70,Female,Active,North
4537,56,Female,Active,West
4538,29,Male,Active,South
4539,42,Female,Active,West
4540,51,Female,Active,North
4541,41,Male,Active,South
4542,57,Male,Inactive,North
4543,49,Female,Active,West
4544,29,Male,Active,West
4545,65,Male,Active,South
4546,51,Female,Inactive,East
4547,45,Female,Active,West
4548,56,Female,Active,South
4549,53,Male,Active,South
4550,39,Female,Active,West
4551,51,Female,Active,East
4552,38,Male,Inactive,North
4553,83,Female,Active,South
4554,54,Male,Active,West
4555,59,Male,Active,East
4556,70,Male,Active,South
4557,75,Male,Active,South
4558,50,Female,Active,South
4559,76,Female,Active,East
4560,24,Female,Active,West
4561,71,Female,Active,East
4562,82,Female,Active,South
4563,61,Female,Active,North
4564,62,Female,Active,East
4565,62,Female,Active,North
4566,42,Male,Active,West
4567,47,Female,Active,North
4568,53,Female,Active,South
4569,72,Female,Active,East
4570,67,Male,Active,South
4571,66,Male,Active,East
4572,63,Female,Active,North
4573,59,Male,Active,East
4574,57,Female,Active,South
4575,47,Female,Active,West
4576,47,Male,Inactive,East
4577,62,Male,Active,South
4578,76,Female,Active,East
4579,55,Male,Active,South
4580,74,Female,Active,East
4581,61,Male,Active,South
4582,41,Female,Active,South
4583,50,Male,Active,West
4584,68,Male,Active,East
4585,55,Male,Inactive,West
4586,49,Female,Active,West
4587,58,Male,Active,South
4588,54,Male,Active,East
4589,52,Female,Active,East
4590,34,Female,Active,South
4591,52,Female,Active,West
4592,49,Male,Active,West
4593,62,Male,Active,South
4594,61,Female,Active,North
4595,54,Female,Active,West
4596,85,Male,Inactive,West
4597,64,Female,Active,South
4598,62,Male,Inactive,South
4599,27,Male,Active,East
4600,28,Male,Active,North
4601,67,Female,Active,East
4602,38,Female,Active,North
4603,43,Male,Active,South
4604,43,Male,Active,North
4605,65,Male,Active,North
4606,63,Male,Inactive,West
4607,60,Male,Active,South
4608,62,Female,Active,South
4609,40,Male,Inactive,East
4610,54,Female,Inactive,East
4611,87,Male,Active,West
4612,43,Female,Active,North
4613,31,Male,Inactive,South
4614,39,Female,Active,South
4615,44,Male,Inactive,West
4616,50,Male,Active,North
4617,59,Male,Active,West
4618,60,Male,Active,North
4619,52,Female,Inactive,East
4620,56,Female,Active,North
4621,52,Female,Active,North
4622,40,Male,Active,North
4623,57,Female,Inactive,West
4624,69,Male,Active,West
4625,73,Male,Active,East
4626,38,Male,Inactive,North
4627,62,Female,Active,West
4628,51,Male,Inactive,West
4629,48,Male,Active,South
4630,46,Female,Inactive,West
4631,63,Male,Inactive,East
4632,42,Female,Inactive,West
4633,29,Male,Active,North
4634,46,Female,Active,South
4635,72,Female,Active,North
4636,49,Female,Active,North
4637,57,Female,Active,North
4638,50,Male,Active,South
4639,70,Female,Active,South
4640,62,Female,Active,West
4641,89,Female,Active,East
4642,64,Male,Inactive,West
4643,36,Male,Inactive,East
4644,55,Male,Active,East
4645,76,Female,Active,East
4646,30,Male,Active,West
4647,80,Male,Active,West
4648,53,Male,Active,South
4649,45,Female,Active,West
4650,43,Female,Active,South
4651,51,Male,Active,North
4652,55,Male,Inactive,East
4653,43,Male,Active,North
4654,49,Male,Active,West
4655,75,Male,Active,South
4656,42,Female,Active,East
4657,54,Female,Inactive,West
4658,65,Female,Active,South
4659,77,Male,Active,East
4660,50,Male,Active,East
4661,57,Male,Inactive,North
4662,39,Male,Inactive,North
4663,57,Male,Active,East
4664,60,Female,Active,West
4665,58,Female,Active,East
4666,50,Female,Active,East
4667,58,Female,Active,East
4668,31,Female,Active,East
4669,68,Female,Active,West
4670,35,Female,Active,West
4671,39,Male,Active,North
4672,32,Male,Active,North
4673,45,Male,Active,East
4674,57,Male,Active,South
4675,71,Male,Active,East
4676,79,Male,Active,West
4677,74,Female,Active,South
4678,56,Female,Inactive,East
4679,44,Male,Inactive,East
4680,50,Female,Active,South
4681,53,Female,Inactive,West
4682,62,Male,Inactive,East
4683,53,Male,Active,West
4684,64,Female,Inactive,North
4685,35,Male,Active,East
4686,50,Male,Active,North
4687,47,Female,Inactive,South
4688,48,Female,Active,East
4689,56,Female,Active,North
4690,56,Female,Active,North
4691,58,Male,Active,West
4692,53,Male,Active,East
4693,64,Female,Active,North
4694,52,Male,Active,West
4695,40,Female,Active,North
4696,66,Female,Active,East
4697,41,Male,Active,South
4698,75,Male,Inactive,South
4699,39,Male,Active,South
4700,42,Female,Inactive,West
4701,62,Female,Inactive,West
4702,63,Female,Active,South
4703,54,Female,Active,East
4704,60,Male,Active,North
4705,73,Female,Active,West
4706,73,Male,Active,North
4707,36,Male,Active,West
4708,71,Male,Active,North
4709,43,Male,Active,South
4710,62,Female,Active,East
4711,79,Male,Active,South
4712,54,Female,Active,South
4713,44,Female,Active,East
4714,50,Female,Active,North
4715,41,Female,Active,South
4716,63,Male,Active,East
4717,49,Female,Active,West
4718,32,Male,Active,East
4719,46,Male,Active,West
4720,46,Male,Inactive,West
4721,63,Male,Active,North
4722,64,Male,Active,East
4723,58,Female,Active,North
4724,62,Male,Active,South
4725,56,Male,Active,South
4726,68,Female,Inactive,North
4727,41,Male,Active,North
4728,76,Male,Active,West
4729,34,Female,Inactive,South
4730,38,Female,Active,West
4731,65,Female,Active,East
4732,57,Female,Active,East
4733,52,Male,Active,South
4734,70,Female,Active,North
4735,77,Male,Inactive,East
4736,52,Male,Inactive,East
4737,67,Male,Inactive,North
4738,58,Male,Inactive,East
4739,34,Female,Active,North
4740,57,Male,Active,North
4741,68,Male,Inactive,East
4742,48,Female,Inactive,West
4743,75,Female,Inactive,South
4744,57,Male,Active,West
4745,69,Male,Active,West
4746,56,Male,Active,North
4747,56,Female,Active,East
4748,63,Female,Active,North
4749,35,Male,Active,East
4750,47,Female,Active,South
4751,70,Male,Active,North
4752,56,Male,Active,East
4753,49,Male,Active,West
4754,59,Male,Inactive,East
4755,81,Female,Active,North
4756,28,Female,Active,West
4757,55,Female,Active,North
4758,50,Male,Inactive,North
4759,41,Male,Active,West
4760,82,Male,Inactive,South
4761,51,Female,Active,South
4762,70,Female,Active,West
4763,37,Female,Inactive,East
4764,35,Male,Inactive,East
4765,24,Male,Active,North
4766,68,Male,Inactive,North
4767,87,Female,Active,West
4768,69,Male,Active,South
4769,50,Male,Active,South
4770,46,Male,Inactive,West
4771,57,Male,Inactive,North
4772,59,Female,Active,West
4773,32,Female,Inactive,East
4774,78,Female,Active,East
4775,53,Female,Active,South
4776,68,Male,Active,North
4777,83,Female,Active,South
4778,79,Female,Inactive,East
4779,41,Male,Active,South
4780,41,Female,Active,East
4781,33,Male,Active,East
4782,72,Female,Active,East
4783,32,Male,Active,South
4784,62,Male,Inactive,South
4785,45,Male,Active,North
4786,56,Male,Active,East
4787,45,Female,Active,West
4788,45,Female,Inactive,East
4789,68,Male,Active,East
4790,59,Female,Active,South
4791,53,Female,Active,East
4792,65,Male,Active,South
4793,38,Male,Inactive,South
4794,60,Male,Active,East
4795,43,Female,Active,North
4796,55,Male,Inactive,North
4797,58,Female,Active,South
4798,68,Male,Active,North
4799,44,Male,Active,East
4800,53,Female,Active,North
4801,32,Male,Active,South
4802,55,Male,Active,North
4803,71,Male,Active,North
4804,85,Female,Active,West
4805,56,Male,Inactive,West
4806,37,Female,Active,East
4807,69,Female,Active,North
4808,53,Male,Active,West
4809,61,Male,Active,North
4810,65,Female,Active,West
4811,64,Male,Active,East
4812,34,Male,Active,South
4813,60,Male,Inactive,South
4814,39,Female,Active,North
4815,66,Female,Inactive,West
4816,79,Male,Active,North
4817,62,Male,Active,North
4818,23,Male,Active,South
4819,67,Male,Active,West
4820,50,Female,Active,West
4821,70,Female,Active,South
4822,84,Female,Active,East
4823,72,Male,Active,West
4824,47,Female,Active,South
4825,35,Male,Active,North
4826,56,Male,Inactive,West
4827,44,Female,Inactive,East
4828,78,Male,Active,South
4829,69,Male,Active,East
4830,44,Male,Active,East
4831,69,Female,Active,East
4832,47,Male,Active,North
4833,70,Female,Active,East
4834,50,Male,Active,North
4835,68,Other,Active,North
4836,45,Female,Inactive,East
4837,32,Female,Active,North
4838,37,Male,Active,North
4839,49,Male,Active,South
4840,54,Other,Active,South
4841,32,Male,Active,East
4842,54,Female,Active,South
4843,66,Male,Active,North
4844,67,Male,Active,North
4845,48,Female,Active,West
4846,33,Male,Active,North
4847,91,Female,Active,South
4848,34,Female,Inactive,East
4849,55,Male,Active,North
4850,78,Male,Active,North
4851,50,Male,Active,South
4852,55,Female,Inactive,South
4853,48,Female,Active,South
4854,56,Female,Active,North
4855,63,Male,Active,West
4856,58,Male,Inactive,West
4857,41,Female,Active,West
4858,67,Female,Active,North
4859,73,Female,Active,South
4860,34,Female,Active,North
4861,39,Female,Active,South
4862,56,Male,Active,North
4863,59,Female,Inactive,East
4864,71,Male,Active,South
4865,60,Female,Inactive,West
4866,48,Male,Active,South
4867,74,Female,Active,East
4868,57,Female,Active,North
4869,67,Female,Active,South
4870,44,Female,Active,North
4871,61,Female,Active,South
4872,65,Male,Active,North
4873,91,Male,Active,South
4874,45,Female,Active,West
4875,65,Male,Inactive,North
4876,68,Female,Inactive,West
4877,63,Female,Active,North
4878,50,Male,Active,South
4879,53,Female,Active,North
4880,58,Female,Inactive,East
4881,62,Male,Active,West
4882,76,Male,Active,North
4883,65,Male,Active,North
4884,39,Male,Active,East
4885,31,Female,Active,South
4886,56,Male,Active,South
4887,55,Female,Active,East
4888,64,Male,Inactive,North
4889,55,Male,Active,East
4890,41,Female,Active,East
4891,46,Female,Active,South
4892,49,Female,Active,East
4893,39,Male,Active,West
4894,45,Female,Inactive,North
4895,55,Female,Active,West
4896,47,Female,Inactive,East
4897,60,Female,Active,South
4898,63,Female,Active,East
4899,62,Female,Active,East
4900,56,Male,Active,North
4901,47,Female,Active,North
4902,39,Female,Inactive,West
4903,67,Male,Inactive,North
4904,59,Male,Active,North
4905,66,Female,Active,North
4906,45,Female,Active,North
4907,56,Female,Active,South
4908,34,Male,Inactive,North
4909,58,Female,Active,East
4910,41,Female,Active,South
4911,40,Female,Active,North
4912,54,Male,Active,North
4913,49,Female,Active,South
4914,51,Male,Active,East
4915,45,Male,Active,West
4916,64,Female,Active,North
4917,64,Female,Active,North
4918,60,Other,Active,West
4919,61,Female,Active,South
4920,49,Female,Active,West
4921,83,Male,Inactive,South
4922,72,Female,Active,South
4923,53,Male,Active,West
4924,60,Female,Active,North
4925,34,Male,Active,North
4926,40,Male,Active,East
4927,66,Other,Active,East
4928,79,Female,Active,South
4929,75,Male,Active,South
4930,50,Female,Active,West
4931,57,Female,Active,North
4932,43,Female,Active,West
4933,50,Male,Active,East
4934,74,Female,Active,South
4935,54,Male,Inactive,South
4936,45,Male,Active,East
4937,52,Male,Active,South
4938,37,Female,Active,North
4939,73,Male,Active,North
4940,69,Female,Active,North
4941,72,Female,Inactive,South
4942,27,Male,Inactive,South
